customer_id,customer_age,customer_gender,customer_segment,registration_date
CUST05540,53,Male,Premium,2025-02-07
CUST05541,24,Male,Mass,2024-10-10
CUST05542,39,Male,Mass,2024-02-22
CUST05543,27,Male,Mass,2025-08-11
CUST05544,56,Female,Premium,2023-09-05
CUST05545,70,Male,Mass,2024-12-18
CUST05546,32,Male,Mass,2024-06-29
CUST05547,32,Male,Mass,2025-03-18
CUST05548,21,Female,Mass,2025-10-24
CUST05549,49,Male,Mass,2025-09-21
CUST05550,40,Female,Business,2025-03-11
CUST05551,23,Female,Mass,2022-05-01
CUST05552,41,Female,Mass,2022-04-23
CUST05553,37,Female,Mass,2025-05-26
CUST05554,54,Male,Mass,2021-11-29
CUST05555,37,Female,Mass,2025-06-21
CUST05556,29,Female,Premium,2024-06-09
CUST05557,50,Female,Mass,2025-04-15
CUST05558,45,Female,Business,2021-01-30
CUST05559,25,Male,Mass,2022-12-28
CUST05560,18,Male,Mass,2021-06-22
CUST05561,54,Female,Mass,2023-03-03
CUST05562,39,Female,Mass,2022-04-13
CUST05563,23,Male,Mass,2025-02-08
CUST05564,38,Male,Mass,2022-12-24
CUST05565,49,Male,Mass,2024-09-02
CUST05566,52,Female,Mass,2022-02-01
CUST05567,32,Female,Mass,2021-05-05
CUST05568,22,Female,Mass,2024-01-09
CUST05569,63,Male,Premium,2022-11-27
CUST05570,67,Male,Mass,2022-06-11
CUST05571,65,Male,Mass,2025-03-27
CUST05572,23,Male,Mass,2024-11-20
CUST05573,42,Female,Premium,2024-01-18
CUST05574,63,Male,Mass,2023-10-24
CUST05575,57,Female,Premium,2022-06-20
CUST05576,46,Female,Mass,2022-08-24
CUST05577,24,Female,Mass,2025-03-25
CUST05578,57,Male,Mass,2023-09-15
CUST05579,30,Male,Business,2025-05-01
CUST05580,55,Male,Premium,2022-08-29
CUST05581,35,Female,Premium,2023-12-31
CUST05582,19,Female,Mass,2022-12-01
CUST05583,25,Male,Premium,2021-05-19
CUST05584,28,Male,Mass,2021-01-10
CUST05585,50,Female,Premium,2025-03-19
CUST05586,55,Female,Mass,2025-04-04
CUST05587,65,Other,Premium,2021-05-10
CUST05588,44,Male,Premium,2022-02-05
CUST05589,37,Male,Mass,2024-05-29
CUST05590,29,Male,Mass,2022-10-04
CUST05591,60,Male,Mass,2022-03-13
CUST05592,48,Female,Mass,2024-11-24
CUST05593,44,Male,Mass,2024-02-11
CUST05594,49,Male,Premium,2025-08-01
CUST05595,27,Female,Mass,2025-01-15
CUST05596,20,Male,Mass,2025-04-28
CUST05597,62,Female,Mass,2024-05-26
CUST05598,44,Male,Mass,2021-02-27
CUST05599,52,Female,Mass,2024-02-11
CUST05600,48,Male,Mass,2022-12-01
CUST05601,32,Female,Mass,2024-02-20
CUST05602,33,Male,Mass,2022-02-12
CUST05603,30,Male,Premium,2025-01-23
CUST05604,66,Female,Mass,2024-01-14
CUST05605,52,Male,Business,2025-06-30
CUST05606,69,Male,Premium,2022-02-04
CUST05607,28,Female,Mass,2021-12-22
CUST05608,38,Female,Mass,2021-04-09
CUST05609,68,Male,Mass,2025-03-25
CUST05610,28,Male,Premium,2022-06-02
CUST05611,47,Male,Mass,2021-04-18
CUST05612,65,Male,Premium,2021-06-01
CUST05613,70,Female,Mass,2023-06-25
CUST05614,52,Female,Mass,2023-04-30
CUST05615,39,Male,Mass,2023-01-19
CUST05616,55,Other,Mass,2021-01-27
CUST05617,48,Female,Mass,2021-04-29
CUST05618,31,Female,Mass,2022-12-24
CUST05619,41,Male,Premium,2021-04-10
CUST05620,67,Male,Premium,2021-01-03
CUST05621,66,Female,Mass,2023-03-17
CUST05622,49,Male,Mass,2024-09-14
CUST05623,53,Male,Mass,2025-04-02
CUST05624,49,Male,Premium,2024-02-04
CUST05625,32,Male,Mass,2024-06-07
CUST05626,60,Female,Mass,2021-10-31
CUST05627,52,Female,Mass,2021-06-26
CUST05628,20,Male,Mass,2021-03-25
CUST05629,33,Male,Business,2021-09-20
CUST05630,22,Female,Premium,2024-05-04
CUST05631,38,Male,Mass,2024-06-26
CUST05632,27,Female,Premium,2024-11-06
CUST05633,36,Female,Business,2022-04-03
CUST05634,42,Male,Mass,2025-08-12
CUST05635,21,Female,Premium,2025-10-08
CUST05636,46,Female,Mass,2022-02-13
CUST05637,36,Male,Premium,2024-01-10
CUST05638,60,Male,Mass,2025-09-21
CUST05639,19,Female,Business,2024-12-06
CUST05640,27,Male,Mass,2021-07-25
CUST05641,60,Female,Premium,2023-03-31
CUST05642,42,Female,Mass,2023-10-12
CUST05643,37,Male,Mass,2025-12-10
CUST05644,65,Male,Business,2023-03-13
CUST05645,36,Female,Premium,2023-06-14
CUST05646,40,Male,Mass,2023-05-23
CUST05647,41,Female,Mass,2022-01-23
CUST05648,28,Female,Mass,2023-06-13
CUST05649,63,Female,Mass,2023-02-06
CUST05650,51,Male,Premium,2024-11-23
CUST05651,45,Female,Mass,2023-10-29
CUST05652,22,Female,Mass,2025-07-08
CUST05653,22,Female,Premium,2025-03-21
CUST05654,68,Male,Mass,2022-03-26
CUST05655,38,Female,Mass,2025-02-08
CUST05656,29,Female,Mass,2021-12-08
CUST05657,67,Male,Premium,2024-01-02
CUST05658,21,Other,Premium,2023-05-10
CUST05659,66,Male,Mass,2021-05-01
CUST05660,59,Male,Mass,2021-10-29
CUST05661,37,Female,Mass,2023-08-19
CUST05662,55,Male,Premium,2023-06-03
CUST05663,42,Female,Mass,2023-05-31
CUST05664,31,Female,Mass,2021-08-22
CUST05665,28,Male,Business,2021-03-07
CUST05666,49,Male,Mass,2021-08-18
CUST05667,28,Female,Mass,2023-07-11
CUST05668,35,Female,Mass,2025-04-16
CUST05669,44,Female,Mass,2021-02-20
CUST05670,35,Female,Mass,2022-10-21
CUST05671,40,Male,Premium,2025-06-19
CUST05672,28,Male,Mass,2024-09-14
CUST05673,38,Female,Mass,2022-01-22
CUST05674,61,Female,Mass,2023-11-28
CUST05675,22,Male,Premium,2025-09-30
CUST05676,40,Female,Premium,2023-01-23
CUST05677,58,Female,Mass,2024-04-11
CUST05678,42,Female,Premium,2022-05-08
CUST05679,58,Male,Mass,2025-11-27
CUST05680,27,Female,Mass,2025-01-18
CUST05681,39,Female,Premium,2021-02-10
CUST05682,36,Female,Mass,2023-08-04
CUST05683,18,Female,Business,2024-02-27
CUST05684,24,Female,Mass,2023-12-14
CUST05685,21,Female,Mass,2021-03-27
CUST05686,18,Female,Mass,2025-10-14
CUST05687,32,Male,Mass,2024-07-16
CUST05688,57,Male,Mass,2021-10-23
CUST05689,29,Female,Mass,2023-11-11
CUST05690,39,Male,Mass,2024-05-23
CUST05691,39,Male,Premium,2022-03-01
CUST05692,67,Male,Premium,2021-07-08
CUST05693,64,Male,Mass,2021-06-10
CUST05694,34,Male,Mass,2022-12-14
CUST05695,46,Male,Mass,2025-04-14
CUST05696,63,Female,Mass,2022-01-16
CUST05697,31,Female,Mass,2021-09-01
CUST05698,67,Female,Premium,2021-07-02
CUST05699,37,Male,Mass,2022-06-28
CUST05700,67,Female,Premium,2023-02-18
CUST05701,65,Female,Mass,2023-08-06
CUST05702,50,Female,Premium,2025-04-21
CUST05703,60,Male,Mass,2021-04-03
CUST05704,32,Male,Premium,2022-01-03
CUST05705,29,Female,Mass,2021-06-08
CUST05706,57,Female,Premium,2022-02-02
CUST05707,37,Female,Mass,2024-04-18
CUST05708,47,Female,Mass,2022-03-14
CUST05709,55,Male,Mass,2022-01-08
CUST05710,20,Female,Mass,2021-11-02
CUST05711,45,Male,Mass,2023-09-12
CUST05712,43,Female,Mass,2024-11-03
CUST05713,47,Other,Mass,2024-05-26
CUST05714,30,Female,Mass,2023-09-09
CUST05715,30,Male,Mass,2021-11-25
CUST05716,19,Male,Premium,2021-12-09
CUST05717,54,Female,Premium,2025-10-29
CUST05718,66,Female,Mass,2022-12-25
CUST05719,55,Female,Mass,2024-04-01
CUST05720,19,Female,Premium,2021-06-07
CUST05721,53,Male,Premium,2024-02-08
CUST05722,43,Female,Mass,2025-05-10
CUST05723,28,Female,Premium,2021-12-16
CUST05724,25,Female,Mass,2022-12-27
CUST05725,61,Male,Premium,2021-12-31
CUST05726,57,Female,Mass,2021-01-15
CUST05727,60,Male,Mass,2021-06-02
CUST05728,39,Female,Mass,2022-06-16
CUST05729,37,Female,Mass,2023-08-25
CUST05730,25,Male,Mass,2024-11-24
CUST05731,46,Male,Premium,2023-12-12
CUST05732,57,Female,Mass,2023-05-05
CUST05733,43,Female,Mass,2022-04-14
CUST05734,47,Male,Mass,2024-09-06
CUST05735,34,Male,Mass,2023-05-29
CUST05736,37,Female,Premium,2022-08-19
CUST05737,69,Female,Premium,2022-01-02
CUST05738,33,Male,Mass,2025-02-18
CUST05739,63,Female,Mass,2025-10-26
CUST05740,60,Male,Mass,2022-10-03
CUST05741,24,Male,Business,2023-05-12
CUST05742,33,Male,Mass,2023-06-13
CUST05743,62,Female,Mass,2023-11-06
CUST05744,64,Male,Premium,2024-12-05
CUST05745,65,Female,Premium,2024-07-21
CUST05746,44,Male,Mass,2022-08-12
CUST05747,70,Other,Mass,2024-08-22
CUST05748,40,Female,Mass,2021-04-02
CUST05749,41,Female,Mass,2022-04-03
CUST05750,26,Female,Mass,2024-07-17
CUST05751,52,Female,Mass,2023-12-12
CUST05752,68,Female,Mass,2024-02-19
CUST05753,37,Male,Premium,2023-12-10
CUST05754,54,Male,Mass,2025-02-07
CUST05755,59,Female,Mass,2025-02-24
CUST05756,34,Male,Premium,2025-12-14
CUST05757,64,Male,Premium,2024-11-04
CUST05758,48,Female,Premium,2025-07-14
CUST05759,25,Male,Premium,2022-01-22
CUST05760,32,Female,Mass,2025-06-19
CUST05761,48,Male,Mass,2025-08-12
CUST05762,70,Female,Mass,2024-08-05
CUST05763,47,Female,Business,2025-11-28
CUST05764,63,Female,Mass,2025-01-17
CUST05765,37,Male,Mass,2022-01-06
CUST05766,56,Female,Mass,2021-07-03
CUST05767,70,Female,Premium,2023-02-11
CUST05768,29,Female,Premium,2025-08-13
CUST05769,66,Female,Premium,2021-07-24
CUST05770,34,Male,Mass,2023-08-12
CUST05771,59,Female,Mass,2021-06-21
CUST05772,47,Female,Mass,2023-04-05
CUST05773,46,Male,Mass,2021-08-10
CUST05774,36,Female,Mass,2024-04-06
CUST05775,63,Female,Mass,2024-06-21
CUST05776,28,Female,Mass,2024-05-26
CUST05777,51,Male,Premium,2023-12-16
CUST05778,67,Female,Mass,2025-05-18
CUST05779,24,Other,Premium,2022-09-07
CUST05780,61,Female,Mass,2021-06-16
CUST05781,51,Female,Mass,2025-03-23
CUST05782,37,Female,Mass,2021-05-22
CUST05783,67,Female,Mass,2021-05-05
CUST05784,55,Female,Mass,2021-03-31
CUST05785,41,Male,Premium,2021-11-07
CUST05786,27,Male,Premium,2024-10-26
CUST05787,49,Male,Premium,2023-08-10
CUST05788,69,Male,Mass,2021-08-04
CUST05789,32,Male,Premium,2025-01-04
CUST05790,54,Male,Mass,2025-07-17
CUST05791,37,Female,Business,2024-04-24
CUST05792,20,Male,Mass,2023-06-02
CUST05793,54,Male,Business,2024-03-22
CUST05794,57,Male,Premium,2023-01-31
CUST05795,25,Female,Premium,2025-07-08
CUST05796,57,Male,Mass,2021-04-06
CUST05797,61,Male,Mass,2022-12-11
CUST05798,40,Male,Mass,2024-09-21
CUST05799,57,Female,Mass,2025-03-19
CUST05800,28,Female,Mass,2021-05-29
CUST05801,63,Female,Business,2023-07-17
CUST05802,25,Male,Mass,2025-07-05
CUST05803,46,Female,Mass,2025-04-05
CUST05804,47,Female,Mass,2022-12-16
CUST05805,27,Male,Mass,2023-06-02
CUST05806,56,Male,Mass,2024-11-26
CUST05807,45,Male,Mass,2025-09-14
CUST05808,66,Female,Mass,2024-09-16
CUST05809,53,Male,Premium,2024-06-04
CUST05810,30,Male,Mass,2021-12-24
CUST05811,49,Male,Premium,2022-08-11
CUST05812,53,Female,Business,2021-11-12
CUST05813,54,Female,Mass,2025-10-25
CUST05814,43,Female,Premium,2023-06-04
CUST05815,39,Female,Mass,2023-11-26
CUST05816,21,Female,Mass,2025-03-13
CUST05817,48,Male,Mass,2025-02-10
CUST05818,35,Male,Mass,2024-12-22
CUST05819,55,Female,Business,2022-03-26
CUST05820,41,Other,Mass,2023-04-25
CUST05821,40,Female,Mass,2021-03-31
CUST05822,39,Male,Mass,2022-06-25
CUST05823,19,Male,Mass,2021-06-25
CUST05824,48,Male,Business,2024-12-14
CUST05825,28,Female,Mass,2025-10-22
CUST05826,45,Female,Mass,2022-10-10
CUST05827,63,Female,Mass,2023-06-20
CUST05828,49,Female,Mass,2022-11-18
CUST05829,22,Male,Mass,2025-07-20
CUST05830,55,Male,Mass,2024-04-09
CUST05831,27,Male,Mass,2022-01-29
CUST05832,57,Female,Premium,2024-07-13
CUST05833,63,Male,Mass,2022-05-19
CUST05834,41,Female,Premium,2024-03-03
CUST05835,52,Female,Business,2025-12-13
CUST05836,61,Male,Business,2023-08-14
CUST05837,65,Male,Mass,2023-11-16
CUST05838,40,Male,Business,2024-07-24
CUST05839,34,Female,Premium,2021-04-10
CUST05840,18,Male,Premium,2025-01-05
CUST05841,48,Male,Mass,2022-03-01
CUST05842,48,Female,Mass,2023-11-20
CUST05843,59,Female,Business,2025-07-27
CUST05844,59,Female,Mass,2023-06-25
CUST05845,70,Female,Mass,2022-05-11
CUST05846,51,Female,Mass,2022-10-13
CUST05847,26,Female,Premium,2023-09-25
CUST05848,39,Male,Mass,2024-04-29
CUST05849,30,Male,Premium,2024-04-25
CUST05850,42,Female,Mass,2021-05-20
CUST05851,65,Female,Mass,2021-11-16
CUST05852,35,Female,Mass,2025-11-08
CUST05853,68,Female,Mass,2022-01-04
CUST05854,29,Female,Mass,2021-10-24
CUST05855,57,Male,Mass,2024-05-08
CUST05856,34,Male,Mass,2023-03-07
CUST05857,32,Male,Mass,2024-11-03
CUST05858,59,Female,Mass,2024-01-09
CUST05859,32,Male,Mass,2025-01-10
CUST05860,32,Male,Mass,2022-05-16
CUST05861,56,Male,Mass,2021-09-16
CUST05862,30,Male,Mass,2025-06-25
CUST05863,34,Male,Premium,2025-04-17
CUST05864,49,Male,Mass,2025-12-18
CUST05865,26,Female,Mass,2024-02-19
CUST05866,57,Male,Mass,2023-12-15
CUST05867,37,Male,Mass,2025-02-25
CUST05868,43,Female,Mass,2021-01-18
CUST05869,44,Female,Mass,2024-08-25
CUST05870,38,Male,Premium,2025-07-15
CUST05871,35,Male,Mass,2021-04-20
CUST05872,30,Female,Mass,2021-11-27
CUST05873,33,Male,Mass,2025-05-16
CUST05874,26,Male,Mass,2023-08-04
CUST05875,29,Male,Mass,2024-07-11
CUST05876,61,Male,Business,2021-09-25
CUST05877,55,Female,Mass,2022-03-11
CUST05878,36,Female,Premium,2022-03-26
CUST05879,24,Female,Mass,2021-10-24
CUST05880,52,Female,Premium,2025-07-21
CUST05881,65,Male,Mass,2024-03-06
CUST05882,35,Female,Mass,2025-06-02
CUST05883,33,Male,Mass,2022-12-20
CUST05884,56,Male,Mass,2023-10-18
CUST05885,21,Female,Premium,2024-11-21
CUST05886,42,Female,Mass,2021-07-03
CUST05887,49,Male,Mass,2022-02-16
CUST05888,57,Female,Mass,2025-06-13
CUST05889,30,Male,Mass,2021-11-16
CUST05890,62,Male,Mass,2023-01-11
CUST05891,34,Male,Mass,2025-05-19
CUST05892,66,Female,Mass,2024-09-11
CUST05893,54,Female,Mass,2025-05-10
CUST05894,23,Female,Premium,2023-03-16
CUST05895,36,Male,Premium,2022-02-21
CUST05896,30,Male,Mass,2025-12-22
CUST05897,43,Female,Mass,2023-06-01
CUST05898,31,Male,Mass,2023-03-02
CUST05899,48,Male,Mass,2025-09-20
CUST05900,21,Female,Premium,2025-09-23
CUST05901,56,Female,Mass,2025-12-14
CUST05902,25,Male,Mass,2025-06-19
CUST05903,42,Male,Mass,2021-03-31
CUST05904,30,Male,Business,2023-01-29
CUST05905,49,Female,Premium,2025-01-04
CUST05906,55,Female,Premium,2024-01-04
CUST05907,55,Female,Mass,2022-07-28
CUST05908,45,Male,Mass,2025-10-24
CUST05909,70,Male,Premium,2024-07-14
CUST05910,47,Female,Mass,2023-08-21
CUST05911,20,Other,Mass,2023-07-25
CUST05912,45,Female,Mass,2025-07-15
CUST05913,20,Male,Mass,2024-08-28
CUST05914,62,Female,Mass,2025-02-15
CUST05915,51,Female,Premium,2023-11-18
CUST05916,33,Female,Mass,2024-09-27
CUST05917,39,Female,Premium,2022-03-02
CUST05918,49,Male,Premium,2023-06-02
CUST05919,55,Male,Business,2023-02-25
CUST05920,25,Male,Mass,2022-06-19
CUST05921,25,Female,Mass,2024-12-04
CUST05922,23,Female,Business,2025-06-23
CUST05923,31,Female,Mass,2021-10-12
CUST05924,49,Male,Mass,2022-09-14
CUST05925,52,Female,Mass,2025-10-05
CUST05926,27,Female,Mass,2024-02-04
CUST05927,20,Male,Mass,2022-05-19
CUST05928,29,Female,Mass,2021-02-15
CUST05929,66,Male,Premium,2025-11-28
CUST05930,48,Male,Mass,2025-01-10
CUST05931,46,Male,Premium,2024-03-13
CUST05932,22,Female,Mass,2022-06-21
CUST05933,69,Female,Mass,2021-03-03
CUST05934,42,Male,Business,2025-11-01
CUST05935,58,Female,Mass,2024-01-11
CUST05936,48,Female,Premium,2021-12-02
CUST05937,38,Female,Mass,2021-07-30
CUST05938,37,Male,Premium,2022-02-04
CUST05939,56,Female,Mass,2022-12-10
CUST05940,39,Female,Mass,2021-12-13
CUST05941,21,Male,Mass,2024-05-06
CUST05942,30,Male,Mass,2022-01-12
CUST05943,62,Female,Mass,2024-03-31
CUST05944,59,Male,Premium,2024-05-16
CUST05945,67,Female,Mass,2023-04-01
CUST05946,66,Male,Premium,2023-07-08
CUST05947,37,Female,Mass,2024-12-21
CUST05948,69,Male,Mass,2021-02-13
CUST05949,30,Male,Business,2023-03-11
CUST05950,34,Male,Business,2025-02-23
CUST05951,53,Female,Mass,2024-07-26
CUST05952,50,Female,Premium,2023-02-26
CUST05953,18,Male,Mass,2023-01-03
CUST05954,32,Male,Mass,2023-08-26
CUST05955,30,Female,Mass,2025-12-26
CUST05956,34,Male,Business,2024-03-15
CUST05957,41,Female,Business,2023-12-29
CUST05958,25,Male,Mass,2022-10-14
CUST05959,67,Female,Premium,2022-06-06
CUST05960,44,Female,Premium,2021-04-21
CUST05961,62,Other,Mass,2025-04-22
CUST05962,40,Female,Mass,2025-06-05
CUST05963,63,Male,Mass,2022-08-31
CUST05964,25,Male,Mass,2023-12-15
CUST05965,25,Female,Premium,2025-07-26
CUST05966,43,Female,Mass,2024-05-31
CUST05967,64,Female,Mass,2023-06-15
CUST05968,30,Female,Mass,2025-05-18
CUST05969,56,Female,Premium,2022-06-08
CUST05970,54,Male,Mass,2021-05-26
CUST05971,66,Male,Mass,2021-09-21
CUST05972,45,Male,Mass,2025-04-17
CUST05973,42,Male,Mass,2022-04-13
CUST05974,33,Female,Premium,2025-05-04
CUST05975,19,Male,Mass,2023-05-22
CUST05976,35,Male,Mass,2023-08-17
CUST05977,34,Male,Mass,2024-04-25
CUST05978,47,Male,Mass,2024-09-28
CUST05979,56,Male,Premium,2024-01-28
CUST05980,30,Female,Mass,2022-11-10
CUST05981,49,Male,Premium,2024-08-22
CUST05982,67,Female,Mass,2025-10-15
CUST05983,46,Female,Mass,2024-05-07
CUST05984,63,Female,Premium,2023-01-28
CUST05985,47,Male,Mass,2024-03-23
CUST05986,35,Male,Mass,2023-07-08
CUST05987,30,Male,Business,2024-01-25
CUST05988,60,Male,Premium,2022-07-29
CUST05989,38,Female,Mass,2022-12-07
CUST05990,47,Female,Mass,2023-04-14
CUST05991,38,Female,Mass,2024-10-14
CUST05992,65,Male,Premium,2023-03-25
CUST05993,34,Female,Mass,2022-02-03
CUST05994,57,Male,Business,2025-12-13
CUST05995,36,Female,Mass,2024-10-31
CUST05996,69,Female,Mass,2022-08-25
CUST05997,32,Male,Mass,2021-11-24
CUST05998,26,Male,Mass,2024-07-19
CUST05999,69,Female,Mass,2025-06-09
CUST06000,27,Male,Mass,2024-08-11
CUST06001,61,Male,Premium,2022-01-30
CUST06002,48,Male,Mass,2025-02-04
CUST06003,70,Male,Mass,2022-07-02
CUST06004,40,Female,Premium,2023-11-08
CUST06005,69,Female,Business,2023-07-08
CUST06006,47,Female,Mass,2021-03-18
CUST06007,50,Male,Business,2023-12-09
CUST06008,69,Female,Mass,2025-03-02
CUST06009,26,Female,Mass,2024-12-20
CUST06010,64,Male,Premium,2025-11-07
CUST06011,18,Male,Premium,2025-04-29
CUST06012,61,Female,Premium,2023-10-15
CUST06013,52,Male,Premium,2025-07-03
CUST06014,28,Male,Mass,2021-05-09
CUST06015,51,Male,Mass,2022-06-03
CUST06016,33,Male,Mass,2021-10-31
CUST06017,26,Male,Mass,2024-02-10
CUST06018,49,Male,Mass,2022-12-26
CUST06019,32,Female,Mass,2023-07-01
CUST06020,29,Male,Premium,2023-03-27
CUST06021,50,Female,Premium,2023-09-01
CUST06022,62,Male,Mass,2023-03-30
CUST06023,31,Female,Mass,2021-12-29
CUST06024,25,Female,Premium,2023-12-26
CUST06025,25,Female,Mass,2023-11-21
CUST06026,44,Female,Business,2024-08-11
CUST06027,29,Female,Mass,2025-12-06
CUST06028,18,Female,Mass,2023-03-20
CUST06029,60,Male,Premium,2024-09-04
CUST06030,57,Male,Premium,2023-11-04
CUST06031,59,Female,Mass,2022-07-24
CUST06032,68,Male,Mass,2023-08-28
CUST06033,28,Female,Premium,2024-06-19
CUST06034,56,Female,Mass,2021-12-19
CUST06035,60,Male,Premium,2024-06-25
CUST06036,48,Female,Mass,2022-09-02
CUST06037,34,Male,Mass,2022-04-13
CUST06038,50,Male,Mass,2023-07-13
CUST06039,49,Female,Mass,2022-01-23
CUST06040,46,Male,Mass,2025-08-25
CUST06041,38,Female,Mass,2023-01-29
CUST06042,38,Female,Mass,2022-03-18
CUST06043,57,Male,Mass,2024-09-27
CUST06044,40,Female,Mass,2022-05-31
CUST06045,23,Female,Mass,2025-12-02
CUST06046,39,Male,Business,2023-04-23
CUST06047,67,Male,Mass,2021-02-14
CUST06048,55,Female,Mass,2024-12-13
CUST06049,54,Female,Mass,2022-12-24
CUST06050,62,Male,Premium,2023-01-26
CUST06051,68,Male,Mass,2021-07-22
CUST06052,25,Female,Mass,2025-10-05
CUST06053,58,Female,Mass,2022-06-23
CUST06054,66,Male,Premium,2022-01-21
CUST06055,52,Female,Premium,2022-09-22
CUST06056,68,Male,Mass,2023-08-26
CUST06057,28,Female,Mass,2023-01-08
CUST06058,41,Male,Mass,2021-12-26
CUST06059,66,Male,Mass,2025-01-31
CUST06060,38,Male,Premium,2023-09-10
CUST06061,68,Female,Mass,2021-07-24
CUST06062,19,Female,Mass,2024-06-24
CUST06063,57,Female,Mass,2023-09-18
CUST06064,36,Female,Mass,2023-12-09
CUST06065,56,Male,Mass,2022-01-01
CUST06066,45,Female,Premium,2021-09-10
CUST06067,34,Male,Mass,2021-03-19
CUST06068,23,Female,Mass,2023-02-08
CUST06069,36,Male,Mass,2022-09-24
CUST06070,55,Male,Mass,2023-09-14
CUST06071,45,Female,Mass,2022-02-21
CUST06072,19,Female,Mass,2023-11-25
CUST06073,55,Female,Mass,2025-01-01
CUST06074,54,Female,Business,2021-11-08
CUST06075,68,Male,Mass,2024-03-12
CUST06076,69,Female,Mass,2021-07-16
CUST06077,21,Male,Mass,2023-09-24
CUST06078,39,Female,Mass,2021-09-17
CUST06079,43,Female,Mass,2024-10-21
CUST06080,66,Male,Mass,2022-08-19
CUST06081,60,Male,Mass,2024-04-30
CUST06082,53,Male,Premium,2025-02-19
CUST06083,30,Male,Mass,2022-06-18
CUST06084,69,Male,Mass,2021-01-24
CUST06085,49,Male,Premium,2023-08-01
CUST06086,34,Male,Mass,2024-01-04
CUST06087,58,Female,Mass,2025-07-28
CUST06088,53,Female,Mass,2023-07-12
CUST06089,63,Male,Premium,2024-11-18
CUST06090,36,Male,Mass,2022-11-10
CUST06091,52,Male,Mass,2025-01-21
CUST06092,63,Female,Premium,2021-04-20
CUST06093,57,Female,Mass,2021-03-31
CUST06094,45,Female,Premium,2021-02-06
CUST06095,18,Female,Premium,2023-04-02
CUST06096,59,Female,Mass,2023-09-20
CUST06097,35,Female,Premium,2025-05-06
CUST06098,65,Male,Premium,2022-07-26
CUST06099,57,Female,Premium,2022-08-07
CUST06100,50,Female,Mass,2025-07-22
CUST06101,29,Female,Business,2021-11-03
CUST06102,25,Female,Mass,2021-03-03
CUST06103,41,Male,Premium,2021-11-01
CUST06104,33,Female,Mass,2021-06-28
CUST06105,67,Male,Mass,2022-06-24
CUST06106,21,Male,Mass,2025-11-11
CUST06107,55,Male,Mass,2023-07-21
CUST06108,61,Female,Mass,2025-11-03
CUST06109,44,Female,Mass,2025-08-16
CUST06110,26,Female,Mass,2023-07-21
CUST06111,64,Female,Mass,2023-04-25
CUST06112,33,Male,Mass,2025-01-07
CUST06113,29,Female,Mass,2025-03-23
CUST06114,48,Female,Premium,2025-05-20
CUST06115,41,Female,Mass,2025-07-17
CUST06116,31,Male,Mass,2023-11-26
CUST06117,62,Female,Mass,2023-01-20
CUST06118,42,Female,Premium,2025-02-10
CUST06119,51,Female,Mass,2024-01-02
CUST06120,20,Female,Mass,2023-11-20
CUST06121,41,Female,Mass,2023-01-09
CUST06122,59,Female,Business,2024-08-19
CUST06123,26,Female,Mass,2024-10-02
CUST06124,43,Female,Premium,2023-03-08
CUST06125,37,Male,Mass,2025-03-15
CUST06126,57,Female,Premium,2025-03-21
CUST06127,27,Female,Mass,2023-12-25
CUST06128,36,Female,Mass,2023-01-17
CUST06129,20,Female,Mass,2022-09-19
CUST06130,41,Male,Premium,2022-03-29
CUST06131,22,Male,Mass,2023-04-11
CUST06132,20,Female,Mass,2023-01-28
CUST06133,44,Female,Premium,2023-05-11
CUST06134,33,Male,Mass,2025-04-02
CUST06135,66,Male,Mass,2023-03-30
CUST06136,32,Male,Mass,2024-10-24
CUST06137,52,Male,Mass,2023-11-27
CUST06138,29,Male,Mass,2022-01-16
CUST06139,58,Male,Premium,2024-05-27
CUST06140,70,Male,Mass,2022-10-11
CUST06141,61,Male,Premium,2021-09-03
CUST06142,43,Male,Mass,2025-04-23
CUST06143,64,Female,Mass,2021-09-08
CUST06144,51,Male,Mass,2022-07-19
CUST06145,40,Male,Mass,2023-06-28
CUST06146,48,Male,Mass,2024-10-01
CUST06147,67,Male,Premium,2023-04-01
CUST06148,37,Male,Premium,2022-12-16
CUST06149,29,Male,Mass,2022-04-17
CUST06150,40,Female,Mass,2025-05-04
CUST06151,21,Female,Mass,2021-05-02
CUST06152,40,Female,Premium,2024-09-11
CUST06153,65,Female,Mass,2025-04-01
CUST06154,65,Male,Premium,2023-02-20
CUST06155,18,Female,Mass,2023-01-18
CUST06156,42,Male,Premium,2021-05-01
CUST06157,19,Female,Mass,2021-05-19
CUST06158,47,Male,Mass,2021-03-28
CUST06159,20,Female,Premium,2021-05-10
CUST06160,38,Female,Premium,2021-09-09
CUST06161,42,Male,Mass,2023-02-26
CUST06162,37,Female,Mass,2024-10-15
CUST06163,66,Male,Mass,2024-12-24
CUST06164,69,Female,Mass,2021-02-16
CUST06165,39,Female,Mass,2025-06-03
CUST06166,38,Male,Mass,2022-05-16
CUST06167,50,Male,Business,2022-03-01
CUST06168,69,Male,Mass,2024-10-30
CUST06169,55,Female,Mass,2023-08-23
CUST06170,32,Male,Mass,2023-01-01
CUST06171,63,Female,Mass,2021-04-21
CUST06172,69,Female,Mass,2024-06-04
CUST06173,32,Male,Mass,2025-12-16
CUST06174,63,Other,Mass,2025-11-27
CUST06175,42,Female,Business,2023-11-29
CUST06176,38,Male,Business,2021-05-15
